bookID	authors	average_rating	isbn	isbn13	language_code	num_pages	ratings_count	text_reviews_count	publication_date	publisher	genero	title_book	series	title	SerieChave
36316	H.P. Lovecraft	4,12	345331052	9,78035E+12	eng	208	2774	65	13/09/1991	Del Rey	NULL	The Doom That Came to Sarnath and Other Stories	NULL	The Doom That Came to Sarnath and Other Stories	NULL
36317	H.P. Lovecraft	4,3	345384229	9,78035E+12	eng	379	9518	93	01/10/1996	Del Rey	Fantasia	The Transition of H. P. Lovecraft: The Road to Madness	NULL	The Transition of H. P. Lovecraft: The Road to Madness	NULL
36319	Pat Harrigan	4,05	1589943074	9,78159E+12	eng	191	140	9	31/10/2006	Fantasy Flight Games	NULL	The Art of H.P. Lovecraft's the Cthulhu Mythos	NULL	The Art of H.P. Lovecraft's the Cthulhu Mythos	NULL
36321	H.P. Lovecraft	4,23	345384210	9,78035E+12	eng	387	6253	160	25/02/2003	Del Rey	Terror/Horror	The Dream Cycle of H.P. Lovecraft: Dreams of Terror and Death	NULL	The Dream Cycle of H.P. Lovecraft: Dreams of Terror and Death	NULL
36333	Carolyn Meyer	3,47	152054510	9,78015E+12	eng	265	1361	166	01/10/2006	Harcourt Children's Books	Jovem Adulto	Loving Will Shakespeare	NULL	Loving Will Shakespeare	NULL
36334	Carolyn Meyer	3,87	152050868	9,78015E+12	eng	240	3547	195	01/05/2004	HMH Books for Young Readers	Jovem Adulto	Doomed Queen Anne	Young Royals  	Doomed Queen Anne (Young Royals  #3)	Young Royals  #3
36336	Carolyn Meyer	3,79	152054472	9,78015E+12	en-US	208	2227	119	01/01/2009	HMH Books for Young Readers	Jovem Adulto	Patience  Princess Catherine	Young Royals  	Patience  Princess Catherine (Young Royals  #4)	Young Royals  #4
36338	Carolyn Meyer	3,76	152051163	9,78015E+12	eng	272	1085	77	01/10/2005	HMH Books for Young Readers	Jovem Adulto	Marie  Dancing	NULL	Marie  Dancing	NULL
36340	Carolyn Meyer	3,71	8478886745	9,78848E+12	spa	184	8	0	03/10/2001	Salamandra	Jovem Adulto	Isabel: Princesa De Castilla  España  1466	NULL	Isabel: Princesa De Castilla  España  1466	NULL
36348	Monte Cook	4,2	1588467988	9,78159E+12	eng	96	5	1	15/08/2005	Malhavoc Press	NULL	Monte Cook Presents The Year's Best D20	Volume One	Monte Cook Presents The Year's Best D20 (Volume One)	NULL
36361	Lewis B. Namier	3,11	197261116	9,7802E+12	eng	144	15	0	12/03/1992	British Academy	História	1848: The Revolution of the Intellectuals	NULL	1848: The Revolution of the Intellectuals	NULL
36368	Loree Lough	3,78	373870280	9,78037E+12	eng	256	37	1	24/04/1998	Love Inspired	Romance	Suddenly Daddy	Suddenly 	Suddenly Daddy (Suddenly #1)	Suddenly #1
36397	Candace Ward	3,96	486287769	9,78049E+12	eng	208	306	35	05/02/1996	Dover Publications  Inc.	Ficção	Great Short Stories by American Women	NULL	Great Short Stories by American Women	NULL
36399	Bob Blaisdell	4,5	486286568	9,78049E+12	eng	96	2	0	17/11/2011	Dover Publications	Poesia	Children's Christmas Stories and Poems: In Easy-to-Read Type	NULL	Children's Christmas Stories and Poems: In Easy-to-Read Type	NULL
36402	Sarah Fielding	2,63	1551114127	9,78155E+12	eng	242	132	18	26/09/2005	Broadview Press Inc	Ficção	"The Governess; or  The Little Female Academy"	NULL	"The Governess; or  The Little Female Academy"	NULL
36421	Debra Hess	4	761417109	9,78076E+12	eng	40	1	0	01/01/2003	Cavendish Square Publishing	História	The Star-Spangled Banner	Symbols of America	The Star-Spangled Banner (Symbols of America)	NULL
36422	Debra Hess	3,83	761417133	9,78076E+12	eng	40	4	0	01/01/2003	Cavendish Square Publishing	Ficção	The Liberty Bell	Symbols of America	The Liberty Bell (Symbols of America)	NULL
36423	Debra Hess	4	761417079	9,78076E+12	eng	40	1	0	01/01/2003	Cavendish Square Publishing	História	The Statue of Liberty	Symbols of America	The Statue of Liberty (Symbols of America)	NULL
36424	Debra Hess	4	761417125	9,78076E+12	eng	40	3	2	01/01/2004	Cavendish Square Publishing	Ficção	The White House	Symbols of America	The White House (Symbols of America)	NULL
36425	Debra Hess	4	761417095	9,78076E+12	eng	39	3	0	01/01/2004	Cavendish Square Publishing	História	The American Flag	Symbols of America	The American Flag (Symbols of America)	NULL
36434	Kay Redfield Jamison	4,02	068483183X	9,78068E+12	en-US	384	4209	199	18/10/1996	Free Press	Psicologia	Touched with Fire: Manic-Depressive Illness and the Artistic Temperament	NULL	Touched with Fire: Manic-Depressive Illness and the Artistic Temperament	NULL
36438	Frederick K. Goodwin	4,4	195135792	9,7802E+12	en-GB	1262	107	3	01/03/2007	Oxford University Press  USA	NULL	Manic-Depressive Illness: Bipolar Disorders and Recurrent Depression	NULL	Manic-Depressive Illness: Bipolar Disorders and Recurrent Depression	NULL
36447	Paul J. Mikol	4,01	425127265	9,78043E+12	eng	329	265	4	01/05/1991	Berkley	Policial/Mistério	The Bone Yard	NULL	The Bone Yard	NULL
36450	Raymond T. McNally	3,52	70456712	9,78007E+12	eng	254	155	25	01/06/1987	McGraw-Hill Companies	Fantasia Urbana	Dracula Was a Woman: In Search of the Blood Countess of Transylvania	NULL	Dracula Was a Woman: In Search of the Blood Countess of Transylvania	NULL
36461	Larry Young	3	1932051295	9,78193E+12	eng	134	6	1	18/01/2005	AIT Planet Lar	Quadrinhos/Graphic Novel	Proof of Concept	NULL	Proof of Concept	NULL
36475	Stephen Jay Gould	4,12	039330700X	9,78039E+12	eng	352	8207	179	17/09/1990	W. W. Norton & Company	História	Wonderful Life: The Burgess Shale and the Nature of History	NULL	Wonderful Life: The Burgess Shale and the Nature of History	NULL
36489	G. Edward White	3,67	195101286	9,7802E+12	eng	648	17	2	19/12/1995	Oxford University Press  USA	Biografia/Autobiografia	Justice Oliver Wendell Holmes: Law and the Inner Self	NULL	Justice Oliver Wendell Holmes: Law and the Inner Self	NULL
36492	William C. Dowling	5	1584655801	9,78158E+12	eng	179	1	1	28/02/2007	University Press of New England	Biografia/Autobiografia	Oliver Wendell Holmes in Paris: Medicine  Theology  and the Autocrat of the Breakfast Table	NULL	Oliver Wendell Holmes in Paris: Medicine  Theology  and the Autocrat of the Breakfast Table	NULL
36505	James Robert Smith	3,31	870541854	9,78087E+12	eng	237	16	3	01/10/2006	Arkham House Publishers	NULL	Evermore	NULL	Evermore	NULL
36507	Robert M. Price	3,75	1568820402	9,78157E+12	eng	260	124	6	01/03/1995	Chaosium	NULL	The Azathoth Cycle: Tales of the Blind Idiot God	NULL	The Azathoth Cycle: Tales of the Blind Idiot God	NULL
36522	Cynthia J. Arnson	3,5	801882982	9,7808E+12	eng	320	10	0	08/09/2005	Woodrow Wilson Center Press / Johns Hopkins University Press	Ciências Sociais/Política	Rethinking the Economics of War: The Intersection of Need  Creed  and Greed	NULL	Rethinking the Economics of War: The Intersection of Need  Creed  and Greed	NULL
36535	Frederick Douglass	4,35	940450798	9,78094E+12	eng	1132	504	36	01/02/1994	Library of America	Biografia/Autobiografia	Autobiographies: Narrative of the Life of Frederick Douglass / My Bondage and My Freedom / Life and Times of Frederick Douglass	NULL	Autobiographies: Narrative of the Life of Frederick Douglass / My Bondage and My Freedom / Life and Times of Frederick Douglass	NULL
36536	Frederick Douglass	4,01	345478231	9,78035E+12	eng	464	986	93	28/12/2004	Modern Library	Ciências Sociais/Política	Narrative of the Life of Frederick Douglass  an American Slave / Incidents in the Life of a Slave Girl	NULL	Narrative of the Life of Frederick Douglass  an American Slave / Incidents in the Life of a Slave Girl	NULL
36550	Reinaldo Arenas	4,17	8483105020	9,78848E+12	spa	343	427	35	28/02/2008	TusQuets	Biografia/Autobiografia	Antes que anochezca	NULL	Antes que anochezca	NULL
36555	Reinaldo Arenas	4,09	142000191	9,78014E+12	en-US	288	187	8	31/12/2001	Penguin Books	Ficção	Hallucinations: or  The Ill-Fated Peregrinations of Fray Servando	NULL	Hallucinations: or  The Ill-Fated Peregrinations of Fray Servando	NULL
36556	Reinaldo Arenas	3,79	140157182	9,78014E+12	eng	176	139	12	01/06/1995	Penguin Books	Ficção	The Assault	NULL	The Assault	NULL
36567	Anne Stuart	3,81	778323560	9,78078E+12	eng	360	3328	246	24/10/2006	Mira Books	Romance	Cold As Ice	Ice  	Cold As Ice (Ice  #2)	Ice  #2
36568	Anne Stuart	3,81	451408691	9,78045E+12	eng	320	1143	93	01/03/1999	Onyx	Romance	Shadow Lover	NULL	Shadow Lover	NULL
36569	Anne Stuart	3,94	778324788	9,78078E+12	eng	378	3215	197	27/03/2007	Mira Books	Romance	Ice Blue	Ice  	Ice Blue (Ice  #3)	Ice  #3
36570	Anne Stuart	3,74	778322734	9,78078E+12	eng	363	1275	87	24/01/2006	Mira	Romance	The Devil's Waltz	NULL	The Devil's Waltz	NULL
36571	Anne Stuart	3,63	1551665719	9,78155E+12	eng	384	762	38	25/08/2000	MIRA	Romance	Shadows At Sunset	NULL	Shadows At Sunset	NULL
36572	Anne Stuart	3,82	380776049	9,78038E+12	eng	409	1245	95	24/02/1994	Avon Books	Romance	To Love a Dark Lord	NULL	To Love a Dark Lord	NULL
36573	Anne Stuart	3,68	451192524	9,78045E+12	eng	396	682	67	01/10/1997	Onyx	Ficção	Ritual Sins	NULL	Ritual Sins	NULL
36575	Anne Stuart	3,64	082176053X	9,78082E+12	eng	348	260	17	01/12/1998	Zebra	Romance	Prince of Magic	NULL	Prince of Magic	NULL
36598	Jean Van Leeuwen	3,8	140383190	9,78014E+12	eng	176	862	92	01/11/1996	Puffin Books	Jovem Adulto	Bound for Oregon	NULL	Bound for Oregon	NULL
36606	Jean Van Leeuwen	3,61	142300845	9,78014E+12	eng	48	23	2	18/03/2002	Puffin	Jovem Adulto	Oliver and Albert  Friends Forever	Easy-to-Read  Puffin	Oliver and Albert  Friends Forever (Easy-to-Read  Puffin)	NULL
36609	Marta Acosta	3,8	1416520392	9,78142E+12	en-US	336	919	82	24/04/2007	Gallery Books	Fantasia Urbana	Midnight Brunch	Casa Dracula  	Midnight Brunch (Casa Dracula  #2)	Casa Dracula  #2
36636	Joan Aiken	3,92	618196250	9,78062E+12	en-US	304	857	61	28/10/2002	HMH Books for Young Readers	Fantasia	Midnight Is a Place	NULL	Midnight Is a Place	NULL
36637	Joan Aiken	4,13	395971284	9,7804E+12	en-US	240	3626	145	25/10/1999	HMH Books for Young Readers	Policial/Mistério	Black Hearts in Battersea	The Wolves Chronicles  	Black Hearts in Battersea (The Wolves Chronicles  #2)	The Wolves Chronicles  #2
36639	Joan Aiken	4,26	6754899	9,78001E+12	eng	239	122	11	01/01/2000	HarperCollins Publishers	Fantasia	A Small Pinch of Weather	NULL	A Small Pinch of Weather	NULL
36641	Joan Aiken	4,04	618070230	9,78062E+12	eng	304	878	44	25/09/2000	HMH Books for Young Readers	Fantasia	The Cuckoo Tree	The Wolves Chronicles  	The Cuckoo Tree (The Wolves Chronicles  #6)	The Wolves Chronicles  #6
36644	Joan Aiken	4,13	395971853	9,7804E+12	eng	218	1946	96	25/10/1999	HMH Books for Young Readers	Fantasia	Nightbirds on Nantucket	The Wolves Chronicles  	Nightbirds on Nantucket (The Wolves Chronicles  #3)	The Wolves Chronicles  #3
36652	Vella Munn	3,71	812538838	9,78081E+12	eng	320	46	11	15/03/1998	Forge	Ficção	Seminole Song	NULL	Seminole Song	NULL
36664	Charlotte Lyons	4,12	836246217	9,78084E+12	eng	128	60	2	01/08/1994	Andrews McMeel Publishing	NULL	Mary Engelbreit's Home Companion	NULL	Mary Engelbreit's Home Companion	NULL
36665	Mary Engelbreit	4,37	60081716	9,78006E+12	en-US	128	567	50	20/09/2005	HarperCollins	Poesia	Mary Engelbreit's Mother Goose: One Hundred Best-Loved Verses	NULL	Mary Engelbreit's Mother Goose: One Hundred Best-Loved Verses	NULL
36666	Jason King	3,6	824521234	9,78082E+12	eng	191	5	1	01/09/2003	Crossroad Publishing Company	Religião/Espiritualidade	Save the Date: A Spirituality of Dating  Love  Dinner  and the Divine	NULL	Save the Date: A Spirituality of Dating  Love  Dinner  and the Divine	NULL
36667	Donna Freitas	3,67	787982377	9,78079E+12	en-GB	224	42	12	01/09/2007	Jossey-Bass	Fantasia	Killing the Imposter God: Philip Pullman's Spiritual Imagination in His Dark Materials	NULL	Killing the Imposter God: Philip Pullman's Spiritual Imagination in His Dark Materials	NULL
36677	Mary Ashworth	3,4	887511120	9,78089E+12	eng	101	5	3	13/05/2004	Pippin Publishing	Didáticos	Teaching the World's Children: ESL for Ages Three to Seven	The Pippin Teacher's Library	Teaching the World's Children: ESL for Ages Three to Seven (The Pippin Teacher's Library)	NULL
36679	David Wojnarowicz	4,04	1563892472	9,78156E+12	eng	59	84	6	01/05/1996	DC Comics	Quadrinhos/Graphic Novel	Seven Miles a Second	NULL	Seven Miles a Second	NULL
36681	Bill Pittman	4,44	1592851614	9,78159E+12	en-US	132	955	41	11/02/2005	Hazelden Publishing	Autoajuda	Drop The Rock: Removing Character Defects - Steps Six and Seven	NULL	Drop The Rock: Removing Character Defects - Steps Six and Seven	NULL
36706	Elizabeth Knowles	4,2	198601735	9,7802E+12	en-US	1536	37	2	25/11/1999	Oxford University Press  USA	NULL	The Oxford Dictionary of Quotations	NULL	The Oxford Dictionary of Quotations	NULL
36715	Quentin Skinner	3,9	521638763	9,78052E+12	eng	156	131	10	13/01/1998	Cambridge University Press	NULL	Liberty Before Liberalism	NULL	Liberty Before Liberalism	NULL
36717	Quentin Skinner	3,88	521398339	9,78052E+12	en-US	224	31	3	13/09/1990	Cambridge University Press	História	The Return of Grand Theory in the Human Sciences	NULL	The Return of Grand Theory in the Human Sciences	NULL
36768	Danzy Senna	3,32	1594480672	9,78159E+12	eng	220	523	65	01/02/2005	Riverhead Books	Suspense/Thriller	Symptomatic	NULL	Symptomatic	NULL
36775	Phil Brucato	3,45	1565044045	9,78157E+12	eng	96	38	2	10/12/1999	White Wolf Games Studio	NULL	Tales of Magick: Dark Adventure	NULL	Tales of Magick: Dark Adventure	NULL
36822	Charles Tandy	4	1581126506	9,78158E+12	eng	292	3	0	28/12/2001	Universal Publishers	NULL	Doctor Tandy's First Guide to Life Extension and Transhumanity	NULL	Doctor Tandy's First Guide to Life Extension and Transhumanity	NULL
36853	Laura Driscoll	5	786845031	9,78079E+12	eng	24	2	1	01/02/2003	Disney Press	Ficção	Tyrannosaurus Wrecks	Stanley  	Tyrannosaurus Wrecks (Stanley  #1)	Stanley  #1
36859	Dave Aikins	3,47	1416915044	9,78142E+12	spa	24	2	0	01/09/2005	Libros para ninos	Jovem Adulto	Bailando al rescate	Dora La Exploradora	Bailando al rescate (Dora La Exploradora)	NULL
36865	Richard Kern	3,84	3822856495	9,78382E+12	eng	280	13	0	01/02/2007	Taschen	NULL	Richard Kern  Action	NULL	Richard Kern  Action	NULL
36893	Stephen Mulhall	3,9	415247969	9,78042E+12	eng	152	37	1	23/12/2001	Routledge	Ficção Científica	On Film	Thinking in Action	On Film (Thinking in Action)	NULL
36904	John W. Dean	3,73	805069569	9,78081E+12	eng	202	764	82	07/01/2004	Times Books	Biografia/Autobiografia	Warren G. Harding	The American Presidents  	Warren G. Harding (The American Presidents  #29)	The American Presidents  #29
36925	Keith Herber	3,56	1565048202	9,78157E+12	eng	317	58	0	01/03/1995	White Wolf Games Studio	NULL	Prince of the City	NULL	Prince of the City	NULL
36926	Keith Herber	3,79	1568821786	9,78157E+12	eng	197	22	1	01/05/2005	Chaosium	NULL	Spawn of Azathoth: Herald of the End of Time	Call of Cthulhu RPG	Spawn of Azathoth: Herald of the End of Time (Call of Cthulhu RPG)	NULL
36952	Syd Hoff	3,74	64440958	9,78006E+12	eng	64	196	31	18/04/1986	HarperCollins	Jovem Adulto	Chester	NULL	Chester	NULL
36953	Syd Hoff	3,61	60225351	9,78006E+12	eng	64	8	1	31/12/1992	HarperCollins Publishers	Jovem Adulto	Stanley	NULL	Stanley	NULL
36956	Syd Hoff	3,82	64440575	9,78006E+12	eng	64	214	23	05/09/1984	HarperCollins	Jovem Adulto	Grizzwold	NULL	Grizzwold	NULL
36958	Syd Hoff	3,65	64441768	9,78006E+12	eng	48	110	15	22/04/1994	HarperCollins	Jovem Adulto	Captain Cat	NULL	Captain Cat	NULL
37003	Susan    Oliver	3,44	805427775	9,78081E+12	en-US	368	36	9	15/01/2004	B Fiction	Ficção	Once Upon a Gulf Coast Summer	NULL	Once Upon a Gulf Coast Summer	NULL
37023	Shannon Hengen	3,43	092900549X	9,78093E+12	eng	176	7	1	06/10/1993	Sumach Press	Poesia	Margaret Atwood's Power: Mirrors  Reflections and Images in Select Fiction and Poetry	NULL	Margaret Atwood's Power: Mirrors  Reflections and Images in Select Fiction and Poetry	NULL
37024	Alice Dalgliesh	3,79	689716044	9,78069E+12	eng	58	2164	147	31/10/1992	Aladdin	Ficção	The Bears on Hemlock Mountain	NULL	The Bears on Hemlock Mountain	NULL
37027	Quentin Carter	4,43	976234963	9,78098E+12	en-US	277	976	30	01/09/2005	Triple Crown Publications	Suspense/Thriller	Hoodwinked	NULL	Hoodwinked	NULL
37032	Susan Hill	3,95	701179791	9,7807E+12	eng	320	3060	264	01/07/2006	Chatto & Windus	Policial/Mistério	The Risk of Darkness	Simon Serrailler  	The Risk of Darkness (Simon Serrailler  #3)	Simon Serrailler  #3
37034	Susan Hill	3,71	1567921892	9,78157E+12	eng	138	31467	3061	01/12/2001	David R. Godine Publisher	Terror/Horror	The Woman in Black	NULL	The Woman in Black	NULL
37036	Susan Hill	3,92	99462109	9,7801E+12	eng	320	4245	347	01/06/2006	Vintage	Policial/Mistério	The Pure in Heart	Simon Serrailler  	The Pure in Heart (Simon Serrailler  #2)	Simon Serrailler  #2
37040	Susan Hill	3,82	1585678767	9,78159E+12	eng	438	8361	819	19/04/2007	Harry N. Abrams	Policial/Mistério	The Various Haunts of Men	Simon Serrailler 	The Various Haunts of Men (Simon Serrailler #1)	Simon Serrailler #1
37043	Aeschylus	4,1	198145705	9,7802E+12	grc	352	6	0	11/01/1973	Clarendon Press	Fantasia	Septem Quae Supersunt Tragoediae	NULL	Septem Quae Supersunt Tragoediae	NULL
37055	Hiromu Arakawa	4,57	4757512309	9,78476E+12	jpn	192	22	1	22/07/2004	?????????	Fantasia	?????? 8	Fullmetal Alchemist 8	?????? 8 (Fullmetal Alchemist 8)	NULL
37057	Irvin D. Yalom	4,21	140128468	9,78014E+12	eng	270	226	17	31/01/1995	Penguin Books	Filosofia	Love's Executioner  And Other Tales Of Psychotherapy	NULL	Love's Executioner  And Other Tales Of Psychotherapy	NULL
37060	Jane Gardam	3,93	1933372133	9,78193E+12	eng	290	10337	1619	01/06/2006	Europa Editions	Ficção	Old Filth	Old Filth  	Old Filth (Old Filth  #1)	Old Filth  #1
37063	Gavin Baddeley	4,45	9781903254	9,7819E+12	eng	544	114	6	05/02/2010	Fab Press	História	The Gospel of Filth: A Bible of Decadence & Darkness	NULL	The Gospel of Filth: A Bible of Decadence & Darkness	NULL
37064	Georges Bataille	3,88	1840681128	9,78184E+12	eng	160	76	2	15/09/2004	Creation Books	Ficção	Divine Filth: Lost Writings	Modern Classics	Divine Filth: Lost Writings (Modern Classics)	NULL
37066	William A. Cohen	4,08	816643008	9,78082E+12	eng	360	11	0	15/12/2004	Univ Of Minnesota Press	História	Filth: Dirt  Disgust  and Modern Life	NULL	Filth: Dirt  Disgust  and Modern Life	NULL
37067	John Waters	4,21	1560257016	9,78156E+12	eng	258	48	3	07/04/2005	Running Press	NULL	Pink Flamingos and Other Filth: Three Screenplays	NULL	Pink Flamingos and Other Filth: Three Screenplays	NULL
37070	Victoria Alexander	3,79	60593202	9,78006E+12	eng	384	1212	45	25/10/2005	Avon	Romance	Let It Be Love	Effingtons  	Let It Be Love (Effingtons  #11)	Effingtons  #11
37072	Victoria Alexander	3,9	380818205	9,78038E+12	eng	372	1484	67	01/05/2001	Avon	Romance	The Marriage Lesson	Effingtons  	The Marriage Lesson (Effingtons  #3)	Effingtons  #3
37073	Victoria Alexander	3,87	60593199	9,78006E+12	eng	384	1320	58	24/05/2005	Avon	Romance	When We Meet Again	Effingtons  	When We Meet Again (Effingtons  #10)	Effingtons  #10
37074	Victoria Alexander	3,66	60001445	9,78006E+12	eng	362	992	47	30/07/2002	Avon HarperCollins	Romance	Her Highness  My Wife	Effingtons  	Her Highness  My Wife (Effingtons  #5)	Effingtons  #5
37076	Victoria Alexander	3,85	60001453	9,78006E+12	eng	358	1471	61	25/03/2003	Avon	Romance	Love With the Proper Husband	Effingtons  	Love With the Proper Husband (Effingtons  #6)	Effingtons  #6
37077	Victoria Alexander	3,77	60517611	9,78006E+12	eng	384	1286	60	25/11/2003	Avon	Romance	The Lady in Question	Effingtons  	The Lady in Question (Effingtons  #7)	Effingtons  #7
37083	Mark Epstein	3,99	767904613	9,78077E+12	eng	240	576	48	12/02/2002	Broadway Books	Psicologia	Going on Being: Buddhism and the Way of Change	NULL	Going on Being: Buddhism and the Way of Change	NULL
37087	John D. Cox	4,05	231102437	9,78023E+12	eng	579	20	1	15/08/1997	Columbia University Press	Drama	A New History of Early English Drama	NULL	A New History of Early English Drama	NULL
37095	Rosamunde Pilcher	4,15	051722285X	9,78052E+12	eng	530	84085	2230	06/04/2004	Gramercy Books	Romance	The Shell Seekers	NULL	The Shell Seekers	NULL
37105	William W. Johnstone	3,85	821718258	9,78082E+12	eng	412	151	14	01/05/1986	Zebra	NULL	Cat's Cradle	Cat  	Cat's Cradle (Cat  #1)	Cat  #1
37119	Jonathan  Andrews	3,42	520231511	9,78052E+12	eng	386	12	1	27/11/2001	University of California Press	Jovem Adulto	Undertaker of the Mind: John Monro and Mad-Doctoring in Eighteenth-Century England	NULL	Undertaker of the Mind: John Monro and Mad-Doctoring in Eighteenth-Century England	NULL
37134	Iain Crichton Smith	3,88	753812932	9,78075E+12	eng	144	332	33	01/01/1900	Polygon	História	Consider the Lilies	NULL	Consider the Lilies	NULL
37139	J.M. Barrie	3,72	1406955817	9,78141E+12	eng	88	304	36	03/11/2006	Hard Press	Drama	The Admirable Crichton	NULL	The Admirable Crichton	NULL
37169	Joseph Wambaugh	3,66	553273868	9,78055E+12	eng	291	592	20	01/01/1984	Bantam	Ficção	The Delta Star	NULL	The Delta Star	NULL
37170	Joseph Wambaugh	3,63	553763245	9,78055E+12	eng	352	561	42	01/08/1995	Bantam	Policial/Mistério	Finnegan's Week	NULL	Finnegan's Week	NULL
37186	Kate DiCamillo	4,37	763625892	9,78076E+12	eng	200	66426	8035	14/02/2006	Candlewick Press	Conto de Fadas	The Miraculous Journey of Edward Tulane	NULL	The Miraculous Journey of Edward Tulane	NULL
37187	Kate DiCamillo	3,82	763618985	9,78076E+12	eng	128	19133	2279	01/07/2002	Candlewick Press	Jovem Adulto	The Tiger Rising	NULL	The Tiger Rising	NULL
37189	Kate DiCamillo	4,15	763623326	9,78076E+12	eng	72	4162	332	09/05/2006	Candlewick Press	Jovem Adulto	Mercy Watson Goes for a Ride	NULL	Mercy Watson Goes for a Ride	NULL
37190	Kate DiCamillo	4,04	763625299	9,78076E+12	eng	267	142149	8457	09/09/2008	Candlewick Press	Conto de Fadas	The Tale of Despereaux	NULL	The Tale of Despereaux	NULL
37191	Kate DiCamillo	4,05	763622702	9,78076E+12	eng	68	8987	831	23/08/2005	Candlewick Press	Jovem Adulto	Mercy Watson to the Rescue	NULL	Mercy Watson to the Rescue	NULL
37195	Kate DiCamillo	4,16	763630144	9,78076E+12	eng	70	2973	202	10/07/2007	Candlewick Press	Jovem Adulto	Mercy Watson: Princess in Disguise	NULL	Mercy Watson: Princess in Disguise	NULL
37211	Stephen  Mansfield	3,29	1857331648	9,78186E+12	eng	220	12	1	30/01/2000	Kuperard	NULL	Culture Shock! Laos	Culture Shock!	Culture Shock! Laos (Culture Shock!)	NULL
37231	Lloyd P. Gerson	4,36	521476763	9,78052E+12	eng	480	21	2	28/11/1996	Cambridge University Press	NULL	The Cambridge Companion to Plotinus	NULL	The Cambridge Companion to Plotinus	NULL
37238	David Lubar	3,96	765345706	9,78077E+12	en-US	256	720	69	16/06/2003	Starscape	Terror/Horror	In the Land of the Lawn Weenies and Other Warped and Creepy Tales	Weenies series  	In the Land of the Lawn Weenies and Other Warped and Creepy Tales (Weenies series  #1)	Weenies series  #1
37240	David Lubar	3,94	765357666	9,78077E+12	eng	240	2378	271	06/02/2007	Starscape	Jovem Adulto	Hidden Talents	Talents  	Hidden Talents (Talents  #1)	Talents  #1
37241	David Lubar	3,8	618439099	9,78062E+12	eng	272	911	118	07/06/2004	HMH Books for Young Readers	Jovem Adulto	Dunk	NULL	Dunk	NULL
37261	Craig Thompson	3,76	1891830600	9,78189E+12	en-US	224	4415	400	03/08/2004	Top Shelf Productions	Jovem Adulto	Carnet de Voyage	NULL	Carnet de Voyage	NULL
37262	Craig Thompson	3,52	1593070691	9,78159E+12	eng	128	46	1	30/12/2003	Dark Horse	NULL	Dark Horse Deluxe Journal: Craig Thompson's Angels and Demons	NULL	Dark Horse Deluxe Journal: Craig Thompson's Angels and Demons	NULL
37264	Craig Thompson	3,8	375714766	9,78038E+12	eng	125	7182	468	09/05/2006	Pantheon Books	Jovem Adulto	Good-Bye  Chunky Rice	NULL	Good-Bye  Chunky Rice	NULL
37266	Craig Thompson	3,8	2840558599	9,78284E+12	spa	128	10	1	20/06/2002	Delcourt	NULL	Adieu  Chunky Rice	NULL	Adieu  Chunky Rice	NULL
37272	Bernard Taper	4,31	520206398	9,78052E+12	eng	413	63	4	08/11/1996	University of California Press	Biografia/Autobiografia	Balanchine: A Biography	NULL	Balanchine: A Biography	NULL
37277	Mary S. Lovell	4,02	1857024699	9,78186E+12	en-US	365	850	92	02/06/2003	Fourth Estate	Biografia/Autobiografia	A Scandalous Life: The Biography of Jane Digby	NULL	A Scandalous Life: The Biography of Jane Digby	NULL
37282	Beryl Markham	3,72	865473013	9,78087E+12	eng	139	307	33	01/10/1987	North Point Press	Ficção	The Splendid Outcast: Beryl Markham's African Stories	NULL	The Splendid Outcast: Beryl Markham's African Stories	NULL
37297	John Sandford	4,18	425214435	9,78043E+12	eng	358	18802	519	06/03/2007	G.P. Putnam's Sons	Policial/Mistério	Eyes of Prey	Lucas Davenport  	Eyes of Prey (Lucas Davenport  #3)	Lucas Davenport  #3
37299	Bernard Cornwell	4,05	60084537	9,78006E+12	eng	288	293	23	23/10/2012	Harper Paperbacks	Ficção Histórica	Sharpe's Prey	Sharpe  	Sharpe's Prey (Sharpe  #5)	Sharpe  #5
37300	John Sandford	4,18	425204308	9,78043E+12	eng	481	12808	453	02/05/2006	Berkley	Policial/Mistério	Broken Prey	Lucas Davenport  	Broken Prey (Lucas Davenport  #16)	Lucas Davenport  #16
37301	John Sandford	4,11	425205819	9,78043E+12	eng	479	62767	1738	02/08/2005	G.P. Putnam's Sons	Policial/Mistério	Rules of Prey	Lucas Davenport  	Rules of Prey (Lucas Davenport  #1)	Lucas Davenport  #1
37302	John Sandford	4,22	743484193	9,78074E+12	eng	384	15377	416	21/02/2004	Simon & Schuster	Policial/Mistério	Certain Prey	Lucas Davenport  	Certain Prey (Lucas Davenport  #10)	Lucas Davenport  #10
37304	John Sandford	4,26	425141233	9,78043E+12	eng	400	35806	503	01/03/1994	Berkley	Policial/Mistério	Winter Prey	Lucas Davenport  	Winter Prey (Lucas Davenport  #5)	Lucas Davenport  #5
37305	Gwynne Forster	4,2	758212380	9,78076E+12	eng	292	71	8	31/01/2006	Kensington	Ficção	Destiny's Daughters	NULL	Destiny's Daughters	NULL
37326	Jean Baudrillard	3,8	1844675734	9,78184E+12	eng	148	127	11	17/01/2007	Verso	Filosofia	Fragments	NULL	Fragments	NULL
